election,state,year,pollName,endDate,numberOfRespondents,democratic,republican,electionDate,startDate,someoneElse,undecided,refuseToAnswer,populationType,Mode,check,finalTwoPartyVSDemocratic,finalTwoPartyVSRepublican
Sen,CO,1992,Ciruli Associates,1992-10-22,344,184,160,1992-11-03,NA,NA,NA,NA,NA,NA,NA,54.80125022620106,45.19874977379894
Sen,CO,1992,Talmey-Drake Research & Strategy Inc.,1992-10-22,368,192,176,1992-11-03,NA,NA,NA,NA,NA,NA,NA,54.80125022620106,45.19874977379894
Sen,NE,1994,Cooper & Secrest,1994-08-22,529,322,207,1994-11-08,NA,NA,NA,NA,NA,NA,NA,54.89899907310013,45.101000926899864
Sen,MI,1994,EPIC-MRA,1994-10-27,480,204,276,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,NV,1994,Mason-Dixon Polling & Research Inc.,1994-09-24,692,453,239,1994-11-08,NA,NA,NA,NA,NA,NA,NA,55.400429929369366,44.59957007063064
Sen,OH,1994,University of Cincinnati (Ohio Poll),1994-09-12,651,260,391,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.333148804276924,57.66685119572307
Sen,WA,1994,"Fairbank, Maslin, Maullin, Metz & Associates",1994-10-01,624,272,352,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.25149676,55.748503240000005
Sen,NV,1994,Voter/Consumer Research,1994-09-08,324,180,144,1994-11-08,NA,NA,NA,NA,NA,NA,NA,55.400429929369366,44.59957007063064
Sen,MA,1994,University of New Hampshire,1994-10-22,366,223,143,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,NE,1994,Omaha World-Herald,1994-10-26,949,586,363,1994-11-08,NA,NA,NA,NA,NA,NA,NA,54.89899907310013,45.101000926899864
Sen,NV,1994,Mason-Dixon Polling & Research Inc.,1994-08-29,665,435,230,1994-11-08,NA,NA,NA,NA,NA,NA,NA,55.400429929369366,44.59957007063064
Sen,WA,1994,"Fairbank, Maslin, Maullin, Metz & Associates",1994-10-26,498,228,270,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.25149676,55.748503240000005
Sen,MI,1994,Kiley & Company,1994-10-23,444,234,210,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,AZ,1994,Mason-Dixon Polling & Research Inc.,1994-10-28,668,314,354,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.405959121917164,57.59404087808283
Sen,AZ,1994,Behavior Research Center (Rocky Mountain),1994-10-07,552,227,325,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.405959121917164,57.59404087808283
Sen,MI,1994,Mason-Dixon Polling & Research Inc.,1994-10-31,628,298,330,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,OH,1994,University of Akron,1994-08-16,488,209,279,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.333148804276924,57.66685119572307
Sen,NV,1994,Mason-Dixon Polling & Research Inc.,1994-08-15,657,438,219,1994-11-08,NA,NA,NA,NA,NA,NA,NA,55.400429929369366,44.59957007063064
Sen,MA,1994,KRC/Communications Research,1994-09-21,376,192,184,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,PA,1994,Greensburg Tribune-Review,1994-10-31,318,161,157,1994-11-08,NA,NA,NA,NA,NA,NA,NA,48.711501660030095,51.28849833996991
Sen,RI,1994,Maguire Associates,1994-10-23,345,109,236,1994-11-08,NA,NA,NA,NA,NA,NA,NA,35.47662339,64.52337661
Sen,VA,1994,Richmond Times-Dispatch,1994-10-31,607,338,269,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.5424403858439,48.4575596141561
Sen,ME,1994,Portland Press-Herald,1994-09-17,416,151,265,1994-11-08,NA,NA,NA,NA,NA,NA,NA,37.63853315643907,62.36146684356094
Sen,RI,1994,Brown University,1994-09-20,415,126,289,1994-11-08,NA,NA,NA,NA,NA,NA,NA,35.47662339,64.52337661
Sen,MI,1994,Mitchell Research & Communications,1994-10-28,307,145,162,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,OH,1994,Columbus Dispatch,1994-10-18,512,228,284,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.333148804276924,57.66685119572307
Sen,MA,1994,University of New Hampshire,1994-10-04,374,197,177,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,MI,1994,Mitchell Research & Communications,1994-09-07,355,165,190,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,NM,1994,Research & Polling Inc.,1994-11-03,515,285,230,1994-11-08,NA,NA,NA,NA,NA,NA,NA,53.99167195652683,46.008328043473156
Sen,NM,1994,Santa Fe New Mexican,1994-10-30,369,191,178,1994-11-08,NA,NA,NA,NA,NA,NA,NA,53.99167195652683,46.008328043473156
Sen,MA,1994,University of New Hampshire,1994-10-17,367,204,163,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,MI,1994,Kiley & Company,1994-10-30,479,234,245,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,PA,1994,Mike Donilon,1994-10-30,534,282,252,1994-11-08,NA,NA,NA,NA,NA,NA,NA,48.711501660030095,51.28849833996991
Sen,NJ,1994,Bergen Record,1994-10-17,472,277,195,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.68130113548632,48.31869886451367
Sen,VT,1994,Becker Institute,1994-09-16,254,93,161,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.6362015475766,55.36379845242341
Sen,PA,1994,Carnegie Mellon U.,1994-10-03,204,93,111,1994-11-08,NA,NA,NA,NA,NA,NA,NA,48.711501660030095,51.28849833996991
Sen,MI,1994,Nordhaus Research,1994-10-31,438,222,216,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,MI,1994,EPIC-MRA,1994-09-11,510,252,258,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,TX,1994,Harte-Hanks,1994-08-18,597,227,370,1994-11-08,NA,NA,NA,NA,NA,NA,NA,38.63523847503687,61.36476152496313
Sen,NV,1994,Garin-Hart-Yang Research Group,1994-10-15,525,350,175,1994-11-08,NA,NA,NA,NA,NA,NA,NA,55.400429929369366,44.59957007063064
Sen,NJ,1994,Newark Star-Ledger,1994-11-02,656,384,272,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.68130113548632,48.31869886451367
Sen,MI,1994,Detroit News,1994-10-04,330,156,174,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,NM,1994,Research & Polling Inc.,1994-10-11,510,288,222,1994-11-08,NA,NA,NA,NA,NA,NA,NA,53.99167195652683,46.008328043473156
Sen,OH,1994,University of Akron,1994-10-11,377,147,230,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.333148804276924,57.66685119572307
Sen,AZ,1994,Winona Research Bureau,1994-10-29,585,244,341,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.405959121917164,57.59404087808283
Sen,NV,1994,Mason-Dixon Polling & Research Inc.,1994-10-16,702,449,253,1994-11-08,NA,NA,NA,NA,NA,NA,NA,55.400429929369366,44.59957007063064
Sen,NY,1994,Harris Interactive,1994-08-15,846,630,216,1994-11-08,NA,NA,NA,NA,NA,NA,NA,57.1009109431967,42.8990890568033
Sen,OH,1994,Mason-Dixon Polling & Research Inc.,1994-09-26,670,286,384,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.333148804276924,57.66685119572307
Sen,AZ,1994,Arizona Republic,1994-09-14,551,233,318,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.405959121917164,57.59404087808283
Sen,MA,1994,Fox News/Opinion Dynamics Corp.,1994-08-14,455,265,190,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,VT,1994,Becker Institute,1994-10-24,328,148,180,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.6362015475766,55.36379845242341
Sen,MA,1994,Fox News/Opinion Dynamics Corp.,1994-09-08,425,210,215,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,NE,1994,Mason-Dixon Polling & Research Inc.,1994-10-03,757,448,309,1994-11-08,NA,NA,NA,NA,NA,NA,NA,54.89899907310013,45.101000926899864
Sen,MA,1994,University of New Hampshire,1994-09-06,434,233,201,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,TX,1994,Harte-Hanks,1994-10-06,560,216,344,1994-11-08,NA,NA,NA,NA,NA,NA,NA,38.63523847503687,61.36476152496313
Sen,DE,1994,Penn Schoen Berland,1994-09-17,474,210,264,1994-11-08,NA,NA,NA,NA,NA,NA,NA,43.218736262199705,56.781263737800295
Sen,MA,1994,University of New Hampshire,1994-10-30,441,256,185,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,OH,1994,Mason-Dixon Polling & Research Inc.,1994-10-30,716,338,378,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.333148804276924,57.66685119572307
Sen,MA,1994,Gallup,1994-09-22,302,165,137,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,OH,1994,Columbus Dispatch,1994-11-02,517,244,273,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.333148804276924,57.66685119572307
Sen,NJ,1994,Newark Star-Ledger,1994-10-16,486,281,205,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.68130113548632,48.31869886451367
Sen,FL,1994,Mason-Dixon Polling & Research Inc.,1994-10-26,743,226,517,1994-11-08,NA,NA,NA,NA,NA,NA,NA,29.485293794469776,70.51470620553023
Sen,MI,1994,EPIC-MRA,1994-10-02,486,228,258,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,AZ,1994,Mason-Dixon Polling & Research Inc.,1994-10-17,673,271,402,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.405959121917164,57.59404087808283
Sen,NE,1994,Omaha World-Herald,1994-09-06,925,583,342,1994-11-08,NA,NA,NA,NA,NA,NA,NA,54.89899907310013,45.101000926899864
Sen,VA,1994,Mason-Dixon Polling & Research Inc.,1994-10-15,579,273,306,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.5424403858439,48.4575596141561
Sen,MI,1994,Kiley & Company,1994-10-16,504,252,252,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,DE,1994,Arthur J. Finkelstein & Associates,1994-08-03,347,120,227,1994-11-08,NA,NA,NA,NA,NA,NA,NA,43.218736262199705,56.781263737800295
Sen,MI,1994,Mitchell Research & Communications,1994-10-29,315,145,170,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,VA,1994,Richmond Times-Dispatch,1994-10-17,333,164,169,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.5424403858439,48.4575596141561
Sen,NM,1994,Santa Fe New Mexican,1994-10-16,362,200,162,1994-11-08,NA,NA,NA,NA,NA,NA,NA,53.99167195652683,46.008328043473156
Sen,MI,1994,Market Strategies International,1994-11-01,602,280,322,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,MT,1994,Rochester Research Group,1994-09-07,344,160,184,1994-11-08,NA,NA,NA,NA,NA,NA,NA,37.62839375,62.37160625
Sen,WA,1994,Moore Information,1994-09-24,352,128,224,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.25149676,55.748503240000005
Sen,WA,1994,Mason-Dixon Polling & Research Inc.,1994-09-10,602,236,366,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.25149676,55.748503240000005
Sen,AZ,1994,Arizona State University,1994-10-27,370,138,232,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.405959121917164,57.59404087808283
Sen,VA,1994,Mason-Dixon Polling & Research Inc.,1994-09-22,561,272,289,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.5424403858439,48.4575596141561
Sen,TN,1994,"North Star Opinion Research/Ayres, McHenry & Associates",1994-08-27,527,245,282,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.758904618678265,57.24109538132173
Sen,WA,1994,Mason-Dixon Polling & Research Inc.,1994-10-28,701,338,363,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.25149676,55.748503240000005
Sen,VA,1994,Richmond Times-Dispatch,1994-09-15,433,211,222,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.5424403858439,48.4575596141561
Sen,OH,1994,Columbus Dispatch,1994-09-20,429,169,260,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.333148804276924,57.66685119572307
Sen,MA,1994,University of New Hampshire,1994-09-21,494,241,253,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,TX,1994,Rice University,1994-09-23,445,135,310,1994-11-08,NA,NA,NA,NA,NA,NA,NA,38.63523847503687,61.36476152496313
Sen,DE,1994,Harris Interactive,1994-10-25,915,376,539,1994-11-08,NA,NA,NA,NA,NA,NA,NA,43.218736262199705,56.781263737800295
Sen,TN,1994,Mason-Dixon Polling & Research Inc.,1994-09-15,650,374,276,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.758904618678265,57.24109538132173
Sen,OH,1994,Columbus Dispatch,1994-09-02,1252,495,757,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.333148804276924,57.66685119572307
Sen,OK,1994,Mason-Dixon Polling & Research Inc.,1994-10-30,728,331,397,1994-11-08,NA,NA,NA,NA,NA,NA,NA,41.98280416940111,58.01719583059889
Sen,NY,1994,Quinnipiac University,1994-08-22,495,393,102,1994-11-08,NA,NA,NA,NA,NA,NA,NA,57.1009109431967,42.8990890568033
Sen,AZ,1994,United Arizona,1994-10-19,812,381,431,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.405959121917164,57.59404087808283
Sen,FL,1994,Mason-Dixon Polling & Research Inc.,1994-09-29,689,162,527,1994-11-08,NA,NA,NA,NA,NA,NA,NA,29.485293794469776,70.51470620553023
Sen,MI,1994,Mitchell Research & Communications,1994-10-31,307,137,170,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,MI,1994,Mitchell Research & Communications,1994-10-30,319,149,170,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,MI,1994,EPIC-MRA,1994-11-02,703,311,392,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,WA,1994,Elway Research,1994-09-22,314,130,184,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.25149676,55.748503240000005
Sen,VT,1994,Macro International,1994-10-28,303,130,173,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.6362015475766,55.36379845242341
Sen,MA,1994,KRC/Communications Research,1994-10-25,368,224,144,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,MA,1994,University of New Hampshire,1994-10-26,451,251,200,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,NJ,1994,Asbury Park Press,1994-11-03,699,391,308,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.68130113548632,48.31869886451367
Sen,MT,1994,Mason-Dixon Polling & Research Inc.,1994-10-24,709,298,411,1994-11-08,NA,NA,NA,NA,NA,NA,NA,37.62839375,62.37160625
Sen,CT,1994,University of Connecticut,1994-09-27,305,239,66,1994-11-08,NA,NA,NA,NA,NA,NA,NA,68.37244669071755,31.62755330928245
Sen,MI,1994,Mitchell Research & Communications,1994-11-01,299,129,170,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,MA,1994,KRC/Communications Research,1994-10-27,367,227,140,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,MN,1994,Star Tribune,1994-10-12,697,317,380,1994-11-08,NA,NA,NA,NA,NA,NA,NA,47.34204332331681,52.657956676683206
Sen,AZ,1994,Arizona State University,1994-09-29,307,136,171,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.405959121917164,57.59404087808283
Sen,MT,1994,Mason-Dixon Polling & Research Inc.,1994-09-22,717,298,419,1994-11-08,NA,NA,NA,NA,NA,NA,NA,37.62839375,62.37160625
Sen,MI,1994,EPIC-MRA,1994-08-14,479,245,234,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,MI,1994,Mitchell Research & Communications,1994-11-03,290,145,145,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,OK,1994,Mason-Dixon Polling & Research Inc.,1994-10-16,649,300,349,1994-11-08,NA,NA,NA,NA,NA,NA,NA,41.98280416940111,58.01719583059889
Sen,WA,1994,Elway Research,1994-10-14,213,88,125,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.25149676,55.748503240000005
Sen,OK,1994,Thomas Kielhorn,1994-08-14,1044,588,456,1994-11-08,NA,NA,NA,NA,NA,NA,NA,41.98280416940111,58.01719583059889
Sen,VA,1994,Virginia Commonwealth University,1994-10-30,596,306,290,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.5424403858439,48.4575596141561
Sen,NJ,1994,Asbury Park Press,1994-08-24,616,364,252,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.68130113548632,48.31869886451367
Sen,VA,1994,Roanoke College,1994-10-27,429,226,203,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.5424403858439,48.4575596141561
Sen,WI,1994,Milwaukee Journal-Sentinel,1994-10-10,498,320,178,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.894680158037026,41.10531984196298
Sen,PA,1994,Pittsburgh Post-Gazette,1994-10-24,350,151,199,1994-11-08,NA,NA,NA,NA,NA,NA,NA,48.711501660030095,51.28849833996991
Sen,MI,1994,EPIC-MRA,1994-10-19,426,192,234,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,VA,1994,Mason-Dixon Polling & Research Inc.,1994-09-08,514,278,236,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.5424403858439,48.4575596141561
Sen,MD,1994,Mason-Dixon Polling & Research Inc.,1994-09-21,737,464,273,1994-11-08,NA,NA,NA,NA,NA,NA,NA,59.10193545128922,40.898064548710785
Sen,VT,1994,Mason-Dixon Polling & Research Inc.,1994-10-18,512,234,278,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.6362015475766,55.36379845242341
Sen,OH,1994,Mason-Dixon Polling & Research Inc.,1994-10-16,688,291,397,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.333148804276924,57.66685119572307
Sen,VA,1994,ABC News/Washington Post,1994-09-30,670,331,339,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.5424403858439,48.4575596141561
Sen,MN,1994,Feldman Group,1994-10-25,474,252,222,1994-11-08,NA,NA,NA,NA,NA,NA,NA,47.34204332331681,52.657956676683206
Sen,MI,1994,Mitchell Research & Communications,1994-11-02,295,129,166,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,OH,1994,University of Cincinnati (Ohio Poll),1994-10-19,627,234,393,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.333148804276924,57.66685119572307
Sen,MD,1994,Mason-Dixon Polling & Research Inc.,1994-08-26,666,477,189,1994-11-08,NA,NA,NA,NA,NA,NA,NA,59.10193545128922,40.898064548710785
Sen,VA,1994,Virginia Commonwealth University,1994-10-06,634,317,317,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.5424403858439,48.4575596141561
Sen,WA,1994,Mason-Dixon Polling & Research Inc.,1994-10-16,690,263,427,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.25149676,55.748503240000005
Sen,MT,1994,Lake Research Partners,1994-10-22,420,180,240,1994-11-08,NA,NA,NA,NA,NA,NA,NA,37.62839375,62.37160625
Sen,NJ,1994,Newark Star-Ledger,1994-08-30,483,310,173,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.68130113548632,48.31869886451367
Sen,NE,1994,American Viewpoint,1994-08-08,528,288,240,1994-11-08,NA,NA,NA,NA,NA,NA,NA,54.89899907310013,45.101000926899864
Sen,OK,1994,Cole Hargrave Snodgrass & Associates,1994-10-25,255,108,147,1994-11-08,NA,NA,NA,NA,NA,NA,NA,41.98280416940111,58.01719583059889
Sen,FL,1994,Mason-Dixon Polling & Research Inc.,1994-10-14,680,160,520,1994-11-08,NA,NA,NA,NA,NA,NA,NA,29.485293794469776,70.51470620553023
Sen,VA,1994,Virginia Commonwealth University,1994-09-08,524,250,274,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.5424403858439,48.4575596141561
Sen,PA,1994,Mason-Dixon Polling & Research Inc.,1994-10-31,701,367,334,1994-11-08,NA,NA,NA,NA,NA,NA,NA,48.711501660030095,51.28849833996991
Sen,OK,1994,Mason-Dixon Polling & Research Inc.,1994-08-01,606,323,283,1994-11-08,NA,NA,NA,NA,NA,NA,NA,41.98280416940111,58.01719583059889
Sen,PA,1994,Millersville University,1994-10-29,505,218,287,1994-11-08,NA,NA,NA,NA,NA,NA,NA,48.711501660030095,51.28849833996991
Sen,MN,1994,Mason-Dixon Polling & Research Inc.,1994-08-30,624,312,312,1994-11-08,NA,NA,NA,NA,NA,NA,NA,47.34204332331681,52.657956676683206
Sen,MA,1994,KRC/Communications Research,1994-10-04,363,191,172,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,TX,1994,Mason-Dixon Polling & Research Inc.,1994-09-16,704,280,424,1994-11-08,NA,NA,NA,NA,NA,NA,NA,38.63523847503687,61.36476152496313
Sen,MN,1994,Star Tribune,1994-11-01,804,382,422,1994-11-08,NA,NA,NA,NA,NA,NA,NA,47.34204332331681,52.657956676683206
Sen,UT,1994,Dan Jones & Associates,1994-09-26,737,209,528,1994-11-08,NA,NA,NA,NA,NA,NA,NA,29.140777612805913,70.85922238719408
Sen,AZ,1994,Northern Arizona University,1994-10-03,312,116,196,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.405959121917164,57.59404087808283
Sen,NM,1994,Research & Polling Inc.,1994-09-06,516,300,216,1994-11-08,NA,NA,NA,NA,NA,NA,NA,53.99167195652683,46.008328043473156
Sen,TN,1994,Mason-Dixon Polling & Research Inc.,1994-10-08,666,345,321,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.758904618678265,57.24109538132173
Sen,VT,1994,Mason-Dixon Polling & Research Inc.,1994-09-27,520,200,320,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.6362015475766,55.36379845242341
Sen,MI,1994,Greenberg Quinlan Rosner (Democracy Corps),1994-08-29,564,303,261,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
Sen,VT,1994,Macro International,1994-10-03,289,99,190,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.6362015475766,55.36379845242341
Sen,MT,1994,Moore Information,1994-08-28,372,160,212,1994-11-08,NA,NA,NA,NA,NA,NA,NA,37.62839375,62.37160625
Sen,MN,1994,Mason-Dixon Polling & Research Inc.,1994-10-30,690,341,349,1994-11-08,NA,NA,NA,NA,NA,NA,NA,47.34204332331681,52.657956676683206
Sen,VA,1994,Mason-Dixon Polling & Research Inc.,1994-11-01,598,303,295,1994-11-08,NA,NA,NA,NA,NA,NA,NA,51.5424403858439,48.4575596141561
Sen,PA,1994,Pittsburgh Post-Gazette,1994-10-03,264,134,130,1994-11-08,NA,NA,NA,NA,NA,NA,NA,48.711501660030095,51.28849833996991
Sen,OK,1994,Tulsa Surveys,1994-08-29,497,272,225,1994-11-08,NA,NA,NA,NA,NA,NA,NA,41.98280416940111,58.01719583059889
Sen,CT,1994,Quinnipiac University,1994-09-26,463,386,77,1994-11-08,NA,NA,NA,NA,NA,NA,NA,68.37244669071755,31.62755330928245
Sen,PA,1994,Greensburg Tribune-Review,1994-10-17,298,149,149,1994-11-08,NA,NA,NA,NA,NA,NA,NA,48.711501660030095,51.28849833996991
Sen,OH,1994,Gordon S. Black Corp.,1994-10-03,788,317,471,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.333148804276924,57.66685119572307
Sen,UT,1994,Valley Research,1994-09-26,971,281,690,1994-11-08,NA,NA,NA,NA,NA,NA,NA,29.140777612805913,70.85922238719408
Sen,AZ,1994,Mason-Dixon Polling & Research Inc.,1994-09-03,581,229,352,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.405959121917164,57.59404087808283
Sen,WA,1994,McKeon & Associates,1994-09-21,1032,446,586,1994-11-08,NA,NA,NA,NA,NA,NA,NA,44.25149676,55.748503240000005
Sen,MN,1994,Mason-Dixon Polling & Research Inc.,1994-09-22,694,339,355,1994-11-08,NA,NA,NA,NA,NA,NA,NA,47.34204332331681,52.657956676683206
Sen,OK,1994,Johnson Marketing Research,1994-10-26,336,164,172,1994-11-08,NA,NA,NA,NA,NA,NA,NA,41.98280416940111,58.01719583059889
Sen,OH,1994,Harris Interactive,1994-11-02,824,346,478,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.333148804276924,57.66685119572307
Sen,PA,1994,Mason-Dixon Polling & Research Inc.,1994-10-16,712,360,352,1994-11-08,NA,NA,NA,NA,NA,NA,NA,48.711501660030095,51.28849833996991
Sen,PA,1994,Mason-Dixon Polling & Research Inc.,1994-09-26,714,373,341,1994-11-08,NA,NA,NA,NA,NA,NA,NA,48.711501660030095,51.28849833996991
Sen,MN,1994,Star Tribune,1994-09-16,738,396,342,1994-11-08,NA,NA,NA,NA,NA,NA,NA,47.34204332331681,52.657956676683206
Sen,OK,1994,Cole Hargrave Snodgrass & Associates,1994-09-25,415,195,220,1994-11-08,NA,NA,NA,NA,NA,NA,NA,41.98280416940111,58.01719583059889
Sen,IN,1994,Indianapolis Star,1994-09-13,546,95,451,1994-11-08,NA,NA,NA,NA,NA,NA,NA,31.169873280992384,68.83012671900762
Sen,TN,1994,Mason-Dixon Polling & Research Inc.,1994-10-30,708,346,362,1994-11-08,NA,NA,NA,NA,NA,NA,NA,42.758904618678265,57.24109538132173
Sen,PA,1994,Millersville University,1994-10-01,432,216,216,1994-11-08,NA,NA,NA,NA,NA,NA,NA,48.711501660030095,51.28849833996991
Sen,MA,1994,KRC/Communications Research,1994-10-29,368,220,148,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.61118621496831,41.38881378503168
Sen,ME,1994,Portland Press-Herald,1994-10-22,464,164,300,1994-11-08,NA,NA,NA,NA,NA,NA,NA,37.63853315643907,62.36146684356094
Sen,ME,1994,Portland Press-Herald,1994-10-15,450,172,278,1994-11-08,NA,NA,NA,NA,NA,NA,NA,37.63853315643907,62.36146684356094
Sen,MO,1994,Mason-Dixon Polling & Research Inc.,1994-10-23,709,236,473,1994-11-08,NA,NA,NA,NA,NA,NA,NA,37.41172456370309,62.58827543629691
Sen,WI,1994,St. Norbert College,1994-09-17,513,342,171,1994-11-08,NA,NA,NA,NA,NA,NA,NA,58.894680158037026,41.10531984196298
Sen,MI,1994,Hill Research Consultants,1994-10-05,355,160,195,1994-11-08,NA,NA,NA,NA,NA,NA,NA,45.176457517934026,54.82354248206597
